,sex,mDEP01_9.6y,mDEP02_9.6y,mDEP03_9.6y,mDEP04_9.6y,mDEP05_9.6y,mDEP06_9.6y,mDEP07_9.6y,mDEP08_9.6y,mDEP09_9.6y,mDEP10_9.6y,mDEP11_9.6y,mDEP12_9.6y,mDEP13_9.6y,mDEP_score_9.6y,mDEP_age_9.6y,height_9.6y,CMR_age_9.6y,weight_9.8y,waist_circ_9.8y,waist_hip_ratio_9.8y,total_fatmass_9.8y,total_leanmass_9.8y,trunk_fatmass_9.8y,tot_chol_9.8y,HDL_chol_9.8y,LDL_chol_9.8y,insulin_9.8y,triglyc_9.8y,CRP_9.8y,IL_6_9.8y,CMR_age_9.8y,BMI_9.8y,FMI_9.8y,TFI_9.8y,LMI_9.8y,sDEP01_10.6y,sDEP02_10.6y,sDEP03_10.6y,sDEP04_10.6y,sDEP05_10.6y,sDEP06_10.6y,sDEP07_10.6y,sDEP08_10.6y,sDEP09_10.6y,sDEP10_10.6y,sDEP11_10.6y,sDEP12_10.6y,sDEP13_10.6y,sDEP_score_10.6y,sDEP_age_10.6y,waist_circ_10.6y,SBP_10.6y,DBP_10.6y,PWV_10.6y,CMR_age_10.6y,height_10.7y,weight_10.7y,CMR_age_10.7y,BMI_10.7y,mDEP01_11.7y,mDEP02_11.7y,mDEP03_11.7y,mDEP04_11.7y,mDEP05_11.7y,mDEP06_11.7y,mDEP07_11.7y,mDEP08_11.7y,mDEP09_11.7y,mDEP10_11.7y,mDEP11_11.7y,mDEP12_11.7y,mDEP13_11.7y,mDEP_score_11.7y,mDEP_age_11.7y,height_11.8y,weight_11.8y,waist_circ_11.8y,waist_hip_ratio_11.8y,total_fatmass_11.8y,total_leanmass_11.8y,trunk_fatmass_11.8y,CMR_age_11.8y,BMI_11.8y,FMI_11.8y,TFI_11.8y,LMI_11.8y,sDEP01_12.8y,sDEP02_12.8y,sDEP03_12.8y,sDEP04_12.8y,sDEP05_12.8y,sDEP06_12.8y,sDEP07_12.8y,sDEP08_12.8y,sDEP09_12.8y,sDEP10_12.8y,sDEP11_12.8y,sDEP12_12.8y,sDEP13_12.8y,sDEP_score_12.8y,sDEP_age_12.8y,height_12.8y,weight_12.8y,waist_circ_12.8y,CMR_age_12.8y,BMI_12.8y,mDEP01_13.1y,mDEP02_13.1y,mDEP03_13.1y,mDEP04_13.1y,mDEP05_13.1y,mDEP06_13.1y,mDEP07_13.1y,mDEP08_13.1y,mDEP09_13.1y,mDEP10_13.1y,mDEP11_13.1y,mDEP12_13.1y,mDEP13_13.1y,mDEP_score_13.1y,mDEP_age_13.1y,height_13.1y,weight_13.1y,CMR_age_13.1y,BMI_13.1y,sDEP01_13.8y,sDEP02_13.8y,sDEP03_13.8y,sDEP04_13.8y,sDEP05_13.8y,sDEP06_13.8y,sDEP07_13.8y,sDEP08_13.8y,sDEP09_13.8y,sDEP10_13.8y,sDEP11_13.8y,sDEP12_13.8y,sDEP13_13.8y,sDEP_score_13.8y,sDEP_age_13.8y,height_13.8y,weight_13.8y,total_fatmass_13.8y,total_leanmass_13.8y,trunk_fatmass_13.8y,android_fatmass_13.8y,heart_rate_13.8y,CMR_age_13.8y,BMI_13.8y,FMI_13.8y,TFI_13.8y,LMI_13.8y,height_15.4y,weight_15.4y,waist_circ_15.4y,total_fatmass_15.4y,total_leanmass_15.4y,trunk_fatmass_15.4y,android_fatmass_15.4y,tot_chol_15.4y,HDL_chol_15.4y,LDL_chol_15.4y,insulin_15.4y,triglyc_15.4y,glucose_15.4y,CRP_15.4y,CMR_age_15.4y,BMI_15.4y,FMI_15.4y,TFI_15.4y,LMI_15.4y,sDEP01_16.6y,sDEP02_16.6y,sDEP03_16.6y,sDEP04_16.6y,sDEP05_16.6y,sDEP06_16.6y,sDEP07_16.6y,sDEP08_16.6y,sDEP09_16.6y,sDEP10_16.6y,sDEP11_16.6y,sDEP12_16.6y,sDEP13_16.6y,sDEP_score_16.6y,sDEP_age_16.6y,mDEP01_16.7y,mDEP02_16.7y,mDEP03_16.7y,mDEP04_16.7y,mDEP05_16.7y,mDEP06_16.7y,mDEP07_16.7y,mDEP08_16.7y,mDEP09_16.7y,mDEP10_16.7y,mDEP11_16.7y,mDEP12_16.7y,mDEP13_16.7y,mDEP_score_16.7y,mDEP_age_16.7y,height_16y,weight_16y,CMR_age_16y,BMI_16y,height_17y,weight_17y,CMR_age_17y,BMI_17y,sDEP01_17.8y,sDEP02_17.8y,sDEP03_17.8y,sDEP04_17.8y,sDEP05_17.8y,sDEP06_17.8y,sDEP07_17.8y,sDEP08_17.8y,sDEP09_17.8y,sDEP10_17.8y,sDEP11_17.8y,sDEP12_17.8y,sDEP13_17.8y,sDEP_score_17.8y,sDEP_age_17.8y,height_17.8y,weight_17.8y,total_fatmass_17.8y,total_leanmass_17.8y,trunk_fatmass_17.8y,android_fatmass_17.8y,SBP_17.8y,DBP_17.8y,IMT_17.8y,PWV_17.8y,heart_rate_17.8y,LVM_17.8y,RWT_17.8y,FS_17.8y,tot_chol_17.8y,HDL_chol_17.8y,LDL_chol_17.8y,insulin_17.8y,triglyc_17.8y,glucose_17.8y,CRP_17.8y,alcohol_17.8y,smoking_17.8y,canabis_17.8y,CMR_age_17.8y,BMI_17.8y,FMI_17.8y,TFI_17.8y,LMI_17.8y,sDEP01_18.7y,sDEP02_18.7y,sDEP03_18.7y,sDEP04_18.7y,sDEP05_18.7y,sDEP06_18.7y,sDEP07_18.7y,sDEP08_18.7y,sDEP09_18.7y,sDEP10_18.7y,sDEP11_18.7y,sDEP12_18.7y,sDEP13_18.7y,sDEP_score_18.7y,sDEP_age_18.7y,sDEP01_21.9y,sDEP02_21.9y,sDEP03_21.9y,sDEP04_21.9y,sDEP05_21.9y,sDEP06_21.9y,sDEP07_21.9y,sDEP08_21.9y,sDEP09_21.9y,sDEP10_21.9y,sDEP11_21.9y,sDEP12_21.9y,sDEP13_21.9y,sDEP_score_21.9y,sDEP_age_21.9y,sDEP01_22.9y,sDEP02_22.9y,sDEP03_22.9y,sDEP04_22.9y,sDEP05_22.9y,sDEP06_22.9y,sDEP07_22.9y,sDEP08_22.9y,sDEP09_22.9y,sDEP10_22.9y,sDEP11_22.9y,sDEP12_22.9y,sDEP13_22.9y,sDEP_score_22.9y,sDEP_age_22.9y,sDEP01_23.8y,sDEP02_23.8y,sDEP03_23.8y,sDEP04_23.8y,sDEP05_23.8y,sDEP06_23.8y,sDEP07_23.8y,sDEP08_23.8y,sDEP09_23.8y,sDEP10_23.8y,sDEP11_23.8y,sDEP12_23.8y,sDEP13_23.8y,sDEP_score_23.8y,sDEP_age_23.8y,height_24.5y,weight_24.5y,waist_circ_24.5y,waist_hip_ratio_24.5y,total_fatmass_24.5y,total_leanmass_24.5y,trunk_fatmass_24.5y,android_fatmass_24.5y,liver_fat_24.5y,SBP_24.5y,DBP_24.5y,IMT_24.5y,PWV_24.5y,heart_rate_24.5y,LVM_24.5y,RWT_24.5y,FS_24.5y,tot_chol_24.5y,HDL_chol_24.5y,LDL_chol_24.5y,insulin_24.5y,triglyc_24.5y,glucose_24.5y,CRP_24.5y,alcohol_24.5y,smoking_24.5y,canabis_24.5y,CMR_age_24.5y,BMI_24.5y,FMI_24.5y,TFI_24.5y,LMI_24.5y
count,15039.0,8073.0,8060.0,8067.0,8062.0,8053.0,8059.0,8062.0,8058.0,8053.0,8046.0,8050.0,8056.0,8045.0,8087.0,8221.0,5106.0,7014.0,7335.0,7698.0,7694.0,7333.0,7333.0,7331.0,5084.0,5086.0,5083.0,5044.0,5086.0,5086.0,5076.0,7722.0,4091.0,4090.0,4090.0,4083.0,7411.0,7414.0,7412.0,7410.0,7412.0,7412.0,7413.0,7410.0,7409.0,7411.0,7410.0,7412.0,7407.0,7416.0,7557.0,7517.0,7197.0,7197.0,7143.0,7557.0,4897.0,4887.0,6641.0,4423.0,7330.0,7283.0,7317.0,7309.0,7286.0,7296.0,7301.0,7289.0,7287.0,7288.0,7281.0,7281.0,7295.0,7375.0,7478.0,4882.0,7000.0,7110.0,7104.0,7000.0,7000.0,7000.0,7153.0,3968.0,3968.0,3968.0,3968.0,6774.0,6773.0,6770.0,6755.0,6763.0,6769.0,6770.0,6769.0,6765.0,6768.0,6765.0,6764.0,6764.0,6778.0,6832.0,6780.0,6709.0,6724.0,6832.0,6709.0,7101.0,7094.0,7097.0,7099.0,7085.0,7102.0,7090.0,7083.0,7083.0,7077.0,7077.0,7075.0,7078.0,7115.0,7159.0,4950.0,4610.0,6071.0,4328.0,6072.0,6073.0,6074.0,6056.0,6073.0,6075.0,6068.0,6070.0,6063.0,6071.0,6072.0,6070.0,6066.0,6081.0,6141.0,6132.0,6029.0,6029.0,6029.0,6029.0,2455.0,5755.0,6141.0,6028.0,6028.0,6028.0,6028.0,5433.0,5418.0,4465.0,5151.0,5151.0,5151.0,5150.0,3488.0,3488.0,3488.0,3484.0,3488.0,3488.0,3488.0,5509.0,5418.0,5149.0,5149.0,5149.0,5085.0,5084.0,5087.0,5088.0,5092.0,5086.0,5087.0,5087.0,5092.0,5085.0,5090.0,5087.0,5084.0,5098.0,5126.0,5677.0,5670.0,5671.0,5649.0,5650.0,5655.0,5657.0,5652.0,5641.0,5652.0,5634.0,5644.0,5633.0,5691.0,5720.0,4193.0,4063.0,4755.0,3850.0,3907.0,3772.0,4366.0,3601.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4498.0,4500.0,5070.0,5067.0,4851.0,4851.0,4850.0,4849.0,4424.0,4424.0,4679.0,3884.0,3928.0,2117.0,2117.0,2118.0,3287.0,3287.0,3287.0,3233.0,3287.0,3287.0,3287.0,4151.0,1179.0,1165.0,5217.0,5057.0,4829.0,4828.0,4829.0,3353.0,3353.0,3351.0,3352.0,3349.0,3352.0,3353.0,3349.0,3352.0,3351.0,3352.0,3352.0,3351.0,3355.0,3372.0,3403.0,3401.0,3402.0,3390.0,3399.0,3399.0,3396.0,3396.0,3392.0,3396.0,3395.0,3394.0,3394.0,3406.0,3459.0,3975.0,3971.0,3977.0,3974.0,3974.0,3978.0,3975.0,3977.0,3973.0,3970.0,3976.0,3969.0,3975.0,3979.0,4022.0,4090.0,4082.0,4090.0,4085.0,4090.0,4089.0,4088.0,4085.0,4085.0,4084.0,4087.0,4080.0,4080.0,4093.0,4078.0,3978.0,3978.0,3966.0,3966.0,3863.0,3863.0,3863.0,3863.0,3767.0,3996.0,3995.0,2096.0,2287.0,2793.0,921.0,1971.0,1915.0,3254.0,3254.0,3252.0,3254.0,3253.0,3254.0,3016.0,4151.0,1179.0,1165.0,4020.0,3974.0,3852.0,3852.0,3852.0
mean,1.4885963162444311,0.6020066889632107,0.15409429280397022,0.23416387752572207,0.32398908459439346,0.14429405190612193,0.13314306985978408,0.2152071446291243,0.07781087118391661,0.06022600273190115,0.16306239125031072,0.12074534161490683,0.16385302879841113,0.18620261031696705,2.5704216643996536,9.651319790779707,138.03603603603602,9.65189858378481,34.37947458272558,62.90984671343206,0.8509673313591468,8.574778952105786,24.577129722803242,3.458250432221363,4.267682926829268,1.4010361777428235,2.3464591165645716,11.339360824742268,1.1384034604797484,0.8005367675973261,1.288900699743893,9.87447120780454,17.837018809084626,4.3493584155899185,1.7384196583055307,12.835410310178531,0.5951963297800567,0.15012139196115457,0.46964382083108475,0.5881241565452092,0.1909066378845116,0.20169994603345925,0.6202617024146769,0.15775978407557356,0.1160750438655689,0.3635136958575091,0.14291497975708503,0.29978413383702107,0.16362899959497773,4.057038834951456,10.64804155087998,65.56843155514169,104.21161595109074,60.12588578574406,7.549503020066666,10.64804155087998,144.51868490912804,37.98219766728054,10.72091301510819,18.145237907336824,0.522237380627558,0.1458190306192503,0.24436244362443624,0.2744561499521138,0.1255833104584134,0.1171875,0.20641008081084783,0.07271230621484429,0.05653904212982023,0.1553238199780461,0.10602939156709243,0.13088861420134598,0.19150102810143935,2.3263728813559323,11.718407328162634,150.70073740270382,43.08893912482325,68.40123769338959,0.838367990382578,11.762665659453122,29.767473085703486,5.00400530178845,11.747483573325876,18.988568439694497,5.149663117547676,2.182610714591183,13.150245144127057,0.6920578683200472,0.1666912741768788,0.510192023633678,0.5282013323464101,0.17433091823155406,0.1923474663908997,0.5485967503692762,0.16014182301669375,0.16215816703621583,0.283096926713948,0.14471544715447154,0.25,0.17253104671791838,3.9787547949247566,12.811036299765808,157.29299410029498,49.30472499627366,70.68573765615706,12.811036299765808,19.810728118598107,0.46317420081678634,0.1537919368480406,0.3001268141468226,0.2915903648401183,0.10896259703599154,0.08673613066741763,0.23286318758815233,0.07412113511224058,0.057461527601298884,0.1705524939946305,0.10823795393528331,0.15462897526501768,0.19765470471884714,2.3917076598735068,13.160497276155871,159.31313131313132,50.11323210412147,13.151581288090908,19.77998884345112,0.7140974967061924,0.21916680388605303,0.5943365162989792,0.631770145310436,0.2581919973653878,0.2368724279835391,0.6763348714568227,0.22635914332784185,0.22579581065479135,0.37885027178389064,0.21129776021080368,0.3311367380560132,0.22354104846686448,4.91794112810393,13.835477392389945,163.3778212654925,53.86686033506792,13.784931443292589,37.9789822283868,6.166159845481113,0.9943925397943145,81.29435273675065,13.835477392389945,20.09890634368666,5.165704701320155,2.308182415579866,14.149925701230446,169.21317872262102,61.56122185308232,76.67249720044794,15.378014310581747,43.06723684415462,7.184838042529169,1.0689520223582278,3.7552064241961056,1.2811697246592253,2.091773698832669,10.544958062478514,0.8371559625722195,5.214564220142474,1.2436238540456108,15.474118109759786,21.452982411237787,5.44181149219683,2.540272707520982,14.914155688973988,0.928023598820059,0.22069236821400473,0.6732848437192844,0.5931603773584906,0.32953652788688137,0.37003539127015334,0.677609593080401,0.3094161588362493,0.29654359780047135,0.5478859390363815,0.28506876227897837,0.35541576567721644,0.3048780487804878,5.878775990584543,16.679135778384705,0.3922846573894663,0.11746031746031746,0.38829130664785755,0.1492299522039299,0.11646017699115044,0.07639257294429708,0.2607389075481704,0.07625619249823072,0.05016840985640844,0.1480891719745223,0.08111466098686546,0.17186392629340894,0.13527427658441327,2.151291512915129,16.838228438228438,170.40042928690676,62.252276642874726,16.100753592709424,21.40406648353536,171.2958791911953,64.48674443266172,17.041151320812336,21.876249065635715,0.8374833259226323,0.2819030680302357,0.8479324144064029,0.7458870609159627,0.35460204535349044,0.3928412627834593,0.8979546465095598,0.29635393508225877,0.3359270787016452,0.5922632281013784,0.29413072476656293,0.37394397510004446,0.33014673188083593,6.581369497554468,17.840811620655565,171.12402366863907,67.07167949477007,18.304036767447847,45.57940938968403,9.379579122045865,1.3279404014604574,116.4634945750452,64.35070072332731,0.47525692720473334,5.757735388756943,69.66802443991854,124.52380331755066,0.3865870751190012,31.009105441913505,3.755336172801947,1.267028901734104,2.1051357485486624,8.370814549953604,0.8396169759659263,5.036531791907515,1.6101731061758442,6.9975909419417,29.067854113655642,0.2995708154506438,17.82387706855792,22.831876592544305,6.365429128609343,3.256124425577724,15.381272088267156,0.9758425290784373,0.38502833283626603,0.9164428528797374,0.7568615751789977,0.4263959390862944,0.40572792362768495,0.7438115120787354,0.27888922066288446,0.2753579952267303,0.6508504923903312,0.2309069212410501,0.41795942720763724,0.3524321098179648,6.80983606557377,18.64968861209965,0.7875404055245372,0.3216700970302852,0.7372134038800705,0.5958702064896755,0.37540453074433655,0.27566931450426596,0.600412249705536,0.26001177856301533,0.24410377358490565,0.5856890459363958,0.1820324005891016,0.3983500294637596,0.30789628756629345,5.657369348209043,21.95068420545437,0.8244025157232704,0.36942835557794007,0.8793060095549409,0.6436839456467036,0.39909411172622045,0.31649069884364,0.6857861635220126,0.27784762383706313,0.25144726906619685,0.6020151133501259,0.19844064386317908,0.46510456034265557,0.27647798742138363,6.181955265141996,22.905157159238154,0.8965770171149144,0.4439000489955904,0.9601466992665036,0.7782129742962056,0.44229828850855746,0.3619466862313524,0.8197162426614482,0.3299877600979192,0.30379436964504286,0.6447110675808031,0.21654024957181306,0.5264705882352941,0.29730392156862745,7.010261421939897,23.874591302926273,171.23421317244845,73.22592508798391,81.42668935955622,0.8005928506452529,23.406061963177898,47.172843322486116,11.264315345208017,1.7206205639217034,209.1895407486063,115.96204537871205,66.92999582811849,0.45810790460570966,6.290002002224007,60.10377730667655,145.4369579537576,0.36479712405908127,34.94361126159646,4.439459127228027,1.5470897357098954,2.4469772728549204,9.752849108789183,0.9779987703658162,5.296883835279656,2.282151856763926,6.9975909419417,29.067854113655642,0.2995708154506438,24.48410033167496,24.901684701276782,8.07110626138322,3.873719207174071,15.936084688976546
std,0.499886559031394,0.596513604315649,0.39613076016131593,0.46641008021386793,0.5264072957248633,0.38866361142016076,0.3731723038815588,0.452373251446248,0.2943792225909821,0.2560229253124075,0.40075474827313906,0.3525875682506669,0.4035401999602979,0.42237702151334444,3.222471741294031,0.13070961846147822,7.59268385121618,0.13803844444444668,7.35448784801313,7.852533055167773,0.048004285302687855,5.156294879243259,3.2370090016607156,2.500526713948071,0.6503982806299533,0.30839331772201867,0.5882452679382303,11.283625692517797,0.5700700221095505,2.7221236805619613,1.590425906219241,0.32386860326308237,3.0238110948843047,2.396932154750574,1.1671632643169956,1.3056663132748012,0.5938948262851614,0.38937647803819814,0.5895882784653744,0.6513122986110716,0.4630260023528555,0.4563615884696841,0.6073436065203793,0.42663685446748684,0.3446943316514295,0.5530792349469804,0.405731151255486,0.5297618703416318,0.3953690975072405,3.5183915701791864,0.2646463784816445,8.724618923500481,9.14118392740048,7.969943777626439,1.2181739961061047,0.2646463784816445,7.204167451020251,8.291771182345249,0.1381810307838863,3.1904289760622486,0.5871776883829226,0.3842441028205504,0.47246199027858027,0.49759148465812536,0.3656663929093041,0.35528028833051883,0.451168954808833,0.28679846343986426,0.25091266694729175,0.3965982418905572,0.33523513760891094,0.3725216917251737,0.42821279771766146,3.1640658628933305,0.13680278244797012,7.767912099044236,9.916959553913994,9.512680708505014,0.05685118166825967,6.855816394152804,4.424580691623023,3.42386321272802,0.23867322888503742,3.486829220499916,2.794507471565922,1.4067323060559833,1.3343083242709137,0.6214380517995048,0.40682409028867267,0.5976509823970204,0.6117226226805756,0.44407164118965403,0.46375159681867284,0.6266961524795329,0.4410266109987337,0.40602945558138376,0.5275877120574413,0.41896982605464517,0.5142146234682698,0.422922992435632,3.869132273427699,0.23129818303807445,7.656885627324102,10.944825987383231,9.551466251178832,0.23129818303807445,3.5289950703435293,0.5794144753953674,0.3925883548554127,0.5134506864010766,0.49659419717958503,0.34555352429796626,0.30867168056145416,0.46858464814519235,0.2881659138575519,0.2519657700184324,0.405784757036326,0.3447682403092591,0.40474215799168173,0.4309754878710972,3.346104754796545,0.18269201534318003,8.473302616851594,10.500998442457252,0.15434273539447316,3.4306480723062864,0.6170681171123964,0.45720858232495093,0.6213243871751547,0.6508391869276715,0.5342601899959155,0.5123018383220842,0.6534161334138492,0.5184013057810357,0.4829466520149438,0.6040288098370706,0.4990362930857416,0.5874525824103246,0.4870758921314207,4.487410250952025,0.207814051158436,7.7554201133096,10.931138743206377,8.092824111754002,6.473998099875135,4.165060778305488,0.7555532728759953,11.99278086685459,0.207814051158436,3.3560371307749453,2.982347895471037,1.5336618185219189,1.5305647742660053,8.367029062457396,11.89306565414251,8.918249063893628,9.219694906242811,8.385312730045243,4.899846012079654,0.7857619810055725,0.6508061766417174,0.28991025756783495,0.5585965604336971,7.371171238233195,0.37982041308208286,0.39794429629649586,3.785652333262051,0.35384852469714817,3.572455951811177,3.298495075173682,1.7392386747573092,1.8738508537927785,0.7048300034940073,0.4895892682207529,0.6726204631938928,0.6638525533041358,0.5993903971568552,0.6391971047860568,0.6819508535833638,0.6094321806194888,0.5778976193755456,0.7078838064590955,0.5883130520281841,0.628558809411366,0.5843117567492522,5.628257059550991,0.23675835363492198,0.5857393351220679,0.3617277459295026,0.5790252928229,0.4003360730298927,0.36421861050263576,0.3098998573053018,0.48754104592126407,0.2992746439592672,0.25362700177673253,0.39842402399276755,0.3055584823571798,0.422915291608797,0.38271444737821103,3.401610752727606,0.3608523526631075,9.329586944970307,11.855298749065941,0.14871512182470145,3.3724639503436626,9.761623287659889,12.403756640276557,0.092596408141591,3.440353988839114,0.6376031375449893,0.5018415962345966,0.6628732029084332,0.6582550687374582,0.5762726994002839,0.6264586250216759,0.6503725660764678,0.5627136916825999,0.5630009066786813,0.6788213896608857,0.5543338162100963,0.593685966926343,0.5596967203392356,5.24792744257139,0.3949717931335775,9.310794617696896,13.843780330916516,10.539281148632348,10.013761499534173,5.833534052861391,0.9411996603633775,11.486383275983838,7.551640557764182,0.04492016106373865,0.6917716956945483,10.592686983833342,32.81848028976254,0.05850928230021354,4.58482716626093,0.6831603290282298,0.2993749118982968,0.6066262304126075,8.175473828067151,0.36136112418640537,0.5884616519130964,4.969452859543042,4.878227406422928,39.15441733705363,0.8988584710829423,0.4554993818082552,4.075790687712603,3.7666830558953417,2.064248311200919,2.163358944010645,0.7272900719134452,0.6270380666000329,0.7579634927620837,0.7128530074685127,0.6802176980802488,0.6641724508171465,0.7110897232651472,0.5854461144268623,0.558925454336391,0.7385938790958243,0.5422407951860675,0.6576771206382895,0.6207308350994646,5.915189593059164,0.4914288779809251,0.656311041940144,0.562581474844224,0.6980185302614055,0.6626979253363952,0.6182870969909856,0.54753389340117,0.6626495269278299,0.5463521011380167,0.5134240633155188,0.7017891059492273,0.48352466725170967,0.642219928708412,0.5712557662333271,5.558635515108605,0.5231675701770173,0.6631111487261261,0.6111987235666166,0.6847113985780059,0.664715413678599,0.6477587720993574,0.58144518566809,0.6637017247423858,0.5709205686338041,0.5356862541553161,0.7000672823535746,0.4951158512525096,0.6763980782676261,0.5382104898737489,5.522481690247097,0.531662375212686,0.6918545893926592,0.6607364686578567,0.755918024436187,0.7287742373389057,0.6924959192744693,0.637678432182893,0.7216005357626817,0.6300460353864403,0.5966752454217817,0.7359552397266782,0.5210596434324354,0.7007755267729461,0.5563095800843841,6.051133713046407,0.5194113765737015,9.242721668637973,16.61923252824659,12.73087203442663,0.07244073685069177,10.813034751036554,9.884520763266204,6.2047344584401785,1.2114548438613701,53.114963312079205,11.3827851782009,7.89197305704234,0.047674726085579676,1.0539102036161603,9.013135934464776,44.96125747568098,0.05962063857038293,5.200424396795176,0.8398645917356271,0.4199650636872692,0.7605789916646992,9.421506963122585,0.550387728701328,0.6789848397201915,6.51673025721158,4.878227406422928,39.15441733705363,0.8988584710829423,0.8149339976153446,5.012064768088162,3.8652126364552535,2.170947186198169,2.1803153246057216
min,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,97.0,9.5,18.823437893365,47.5,0.629500580720093,1.108466613923,15.642075082187,0.357885560681,1.66,0.44,-0.0575799086757991,0.203,0.18,0.01,0.006637,8.75,10.017556455946,0.739291063742331,0.203206980783663,7.80900992245851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83333333333333,47.7,60.0,30.0,3.70000004768372,9.83333333333333,120.0,20.0,10.5,10.4058272632674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4166666666667,122.0,21.960805479669,44.6,0.603060306030603,1.543327746815,18.104344603802,0.562871324646,10.4166666666667,12.1935414491876,0.855528250295162,0.262418846320337,9.06638536814244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3333333333333,127.2,19.2,51.1,11.3333333333333,8.76552227903579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8333333333333,106.0,25.0,12.75,12.4007936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,131.8,26.1419714724893,1.8835047892978,21.15952580293,0.6954559878404,0.082086242207395,43.0,12.5,13.3734396544424,0.840633532174413,0.281770499811166,10.4257594517919,138.7,32.3,54.3,2.066680336077,25.393338499619,0.87062282629517,0.095743700821107,1.25,0.519999980926514,0.230182647705078,0.620000004768372,0.129999995231628,2.5,0.0700000002980232,14.25,14.0910232334702,0.714273733947351,0.30089946961903,10.083524316127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,142.0,32.0,15.9166666666667,13.2978723404255,140.0,34.0,16.5,13.5802469135802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2984257357974,143.6,21.4,1.4376312474899,16.555988021632,0.68659203816699,0.077346378530396,81.0,39.5,0.343333333730698,3.78030753135681,39.0,53.1063368786669,0.161103053093569,13.8950499441963,1.44,0.13,0.233013698630137,0.27474,0.16,2.81,0.02,0.0,0.0,0.0,16.25,9.20168882401308,0.514891291581679,0.247074294139489,6.41895042626266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8918548939083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8333333333333,141.6,38.4,53.8,0.624353549600376,1.736069357034,2.1788161350033,0.47190260697662,0.093116918195994,100.0,78.6666666666667,42.3333333333333,0.295500002801418,3.09999990463257,39.0,36.3742558295929,0.190405476040037,4.00915702077404,2.02,0.11,0.147579908675799,0.2,0.22,3.53,0.1,0.0,0.0,0.0,22.4166666666667,13.6777153149604,0.627744003868282,0.170634906226032,0.787836475966899
